0.0,0.0003227446
0.010003335557038025,0.0003222617
0.02000667111407605,0.0003215598
0.030010006671114076,0.0003228097
0.0400133422281521,0.0003258143
0.05001667778519013,0.0003273964
0.06002001334222815,0.0003286566
0.07002334889926617,0.0003310658
0.0800266844563042,0.0003338095
0.09003002001334223,0.0003365751
0.10003335557038026,0.0003401196
0.11003669112741828,0.0003562231
0.1200400266844563,0.0003865024
0.13004336224149432,0.0004023719
0.14004669779853235,0.0003994757
0.15005003335557038,0.0003565194
0.1600533689126084,0.0002967812
0.17005670446964644,0.0002781163
0.18006004002668446,0.0002315204
0.1900633755837225,0.0001195333
0.20006671114076052,7.669739e-05
0.21007004669779852,0.0001450536
0.22007338225483655,0.000214142
0.23007671781187458,0.0002091472
0.2400800533689126,0.0002132681
0.2500833889259506,0.0002978784
0.26008672448298864,0.0004200932
0.27009006004002667,0.0005378763
0.2800933955970647,0.0006546337
0.2900967311541027,0.0006953304
0.30010006671114076,0.0007034179
0.3101034022681788,0.0007243189
0.3201067378252168,0.0006673968
0.33011007338225484,0.0006440706
0.34011340893929287,0.0008173546
0.3501167444963309,0.001114903
0.36012008005336893,0.001456938
0.37012341561040696,0.001590536
0.380126751167445,0.001312402
0.390130086724483,0.0008895108
0.40013342228152105,0.0006712416
0.410136757838559,0.0005990626
0.42014009339559705,0.0004777803
0.4301434289526351,2.110722e-05
0.4401467645096731,-0.0005943606
0.45015010006671113,-0.001146973
0.46015343562374916,-0.0014866
0.4701567711807872,-0.001542866
0.4801601067378252,-0.001038588
0.49016344229486325,-0.0003464125
0.5001667778519012,0.0002903447
0.5101701134089393,0.001107889
0.5201734489659773,0.002093617
0.5301767845230153,0.002724137
0.5401801200800533,0.002837755
0.5501834556370914,0.002847462
0.5601867911941294,0.002940304
0.5701901267511674,0.003037423
0.5801934623082055,0.003083179
0.5901967978652435,0.00251547
0.6002001334222815,0.001600381
0.6102034689793195,0.000948834
0.6202068045363576,0.0002785848
0.6302101400933956,-3.305108e-06
0.6402134756504336,-0.0003172218
0.6502168112074717,-0.001276102
0.6602201467645097,-0.00192205
0.6702234823215477,-0.002284405
0.6802268178785857,-0.003520869
0.6902301534356238,-0.004209669
0.7002334889926618,-0.00406615
0.7102368245496998,-0.003500861
0.7202401601067379,-0.002946802
0.7302434956637759,-0.002357069
